l_rdl,w_rdl,t_rdl,h_tsv,p_rdl,R1,R2,R3,L1,L2,L3,Cox,Csi,Rsi,rmse,scale_max,scale_min
511.03,21.44,4.86,56.72,56.65,553.4503851280978,1166.6468895803966,1425.057970159303,874.5300615641407,316.3343293456503,25.843742281974997,136.98587743163856,91.88724957247655,0.07044393044190196,0.0052141597261893356,1.5683958577884767,0.6184171203431573
600.54,15.19,4.89,72.06,41.17,1435.2527204969108,879.1288655271932,1585.7753725913792,807.1239175905912,71.66955902875355,15.33690304474906,107.29194504199621,107.85215384728957,0.05782890735974942,0.004179745111064657,1.66541498728988,0.35298796569304636
381.6,24.17,3.48,92.89,48.66,642.4340184039976,1780.3740372332622,1825.096377024178,795.9367273191465,914.1541181072026,25.338642318925793,146.40863289974664,112.41710834280195,0.05581025260508428,0.0025732122359188765,3.2771900368416538,0.5858095179038398
120.74,17.66,3.18,82.71,50.29,1022.7518328430572,4053.2469396042347,2970.2828915406526,1208.7929345947307,1342.0263128998768,31.863167255724736,114.84764465017507,103.1850749029486,0.06314627231369305,0.0017583159478718282,3.995355316534928,0.5850140811486646
604.5,28.8,4.27,87.26,49.14,482.48336813635865,920.0868814687235,1400.4991441369714,663.5054968466483,560.0169268954181,24.752166407414087,172.1374589229765,121.38104811579767,0.05232013590771901,0.005290935061220841,2.4187623356308565,0.5334516592450341
410.51,23.44,4.16,59.37,53.84,556.5263061047859,1470.1137636565475,1602.9939502804139,848.7552281205318,595.3559279381606,26.364180465498613,143.65820606845318,99.03506827897505,0.06581973472424661,0.004763454827753984,2.638411677031892,0.6182482925129663
659.1,13.48,2.23,51.81,54.86,1497.0409102851877,5811.476218311983,2249.4428223886425,1083.2389526235277,1183.494701920127,18.542866451464732,96.1227671557611,79.63144284174665,0.07964643311626639,0.0025285262045443473,1.9287666952925122,0.5785541121420366
321.21,25.92,3.15,57.82,44.08,728.1395754712969,1686.1579584074323,2112.2882898055163,718.6970474146544,875.3528893979206,25.247526891504837,154.5447089591478,122.43708597856904,0.05450900723910884,0.0026376671963719888,2.798759483689919,0.5216808979752059
367.58,10.67,4.6,56.58,58.65,1094.794209997329,2460.363735855518,2451.0849378073285,1176.4914780051274,169.78092114646444,30.942075415493644,82.65432042619729,77.98306219800017,0.08154610442680735,0.003341246815158195,1.4466202334773075,0.5681376967475021
594.33,14.77,4.58,97.76,56.81,918.8787114634187,1558.8504693724913,1693.3234499757625,998.4861530682743,108.45768572816453,24.94797104146532,103.52014544084372,87.40374614505615,0.06938430698699563,0.0032365418304133417,1.3723815511031265,0.492603100114243
294.18,28.99,3.05,70.12,59.56,675.3104971759184,1788.0316134981617,1747.8882694809124,897.0406346757628,936.310222726614,21.778414987602854,168.46844763804384,102.01951713364703,0.0640991266493934,0.00329145493078824,2.8791886169145586,0.511813858468214
321.87,14.45,4.2,87.5,55.12,883.287646944571,2298.788858649644,2190.9606207097163,1079.3777533443954,212.174267614303,29.18725411216066,99.98142198837567,88.96924419476842,0.06942129918890426,0.003200875035143557,1.446901017678349,0.5600045544168397
138.25,22.58,3.84,86.54,53.95,739.5986652907766,2234.67850799339,2287.0092527732154,1076.3316908064648,749.7048343881185,31.40362254379034,138.8372827854352,106.76151690229915,0.06125941456583506,0.004576556249396375,2.8877213553987318,0.6066361096403431
632.57,22.71,2.2,85.77,49.29,1038.54931011306,2706.2354022030395,1621.4261435267729,827.6688010666601,935.5723629715527,14.530427968304538,139.3023009077919,104.81116084905241,0.0585726618625982,0.0024194037123383316,1.7200839035495468,0.3594689184909142
308.35,20.37,4.53,54.51,47.64,1301.9826876348054,786.2529204308844,1552.505607541863,846.3205378040336,65.53719484715135,14.176404595041227,129.77677365339275,104.34468868234885,0.06341315055193691,0.00441691965561405,1.6733287739839005,0.3164361684386585
245.04,28.49,2.01,98.4,54.02,1145.8809128816847,2756.185606327312,2240.855650589658,900.8751221164906,867.9573023826443,15.841146170601785,164.33945593979982,111.44521826300104,0.057014451498186264,0.0026962439554526828,2.114581442329005,0.36237362060110334
270.33,22.84,4.17,92.79,44.06,631.3456157338636,1448.1716292425458,1970.6353959819849,770.2549039844861,482.70358786763336,29.25602107332006,140.50877360232406,120.94099961861853,0.052725701595918155,0.0062642241641027606,2.1142390049240687,0.5794602154368257
223.15,22.0,4.41,80.74,51.01,1383.9229280027628,805.5877847861791,1610.9171344233994,911.0792828725697,63.7956546521027,13.692598657319488,136.4007826775465,106.95220372987232,0.060148104633107005,0.004716407806391807,1.7456519426039392,0.30167770846203545
578.91,29.09,2.48,54.25,53.0,787.0335794926731,1725.1996890803796,1504.5335801655094,752.5652565999839,846.3468859324587,15.590975450390621,171.0022875330312,106.15892908231964,0.0625593858466663,0.003969513412734598,1.6580820852323952,0.34462194015876063
160.98,22.04,3.52,84.53,40.69,805.4321944277353,2184.6183474197514,2520.935490944267,813.8676220693933,982.332350686234,31.575235944359118,136.2434602980035,128.82774978816514,0.050644088392368364,0.0034934858063727695,3.3054081088482854,0.5794435720355057
269.1,29.97,2.82,97.28,41.2,845.4885580691792,1447.4022589423882,2496.316799308152,599.5048365567649,810.1373724699084,25.6410755194212,174.7386027867485,151.53195811319688,0.04384738416101809,0.0019998216620154413,2.158874324192398,0.41581380950497887
230.37,17.23,4.46,86.93,48.69,1543.3156736847127,944.4572589300824,1777.060277561359,974.2866171499477,68.00120721222805,14.892152928964295,113.39194076519479,102.29057399283987,0.061855198272921415,0.0039735448984440066,1.7114893791712769,0.32262915443206924
307.32,21.16,2.39,76.11,40.47,1097.0674605757472,2973.2044316338447,2726.9344693827293,794.7568587908238,961.0537365402074,21.928686042664122,130.2159919503774,120.26284044478568,0.05297409882783184,0.0023397378676468053,2.039052616249915,0.5171280146753942
275.63,11.1,2.17,50.08,44.86,1875.4387416917182,8942.844703215485,4169.83892223593,1156.3436165281275,1418.659672230291,25.34777980794657,82.10197314578168,89.63702426879146,0.07228715272308504,0.0018113222567973442,2.7970763579769233,0.5577303896720017
616.36,12.17,3.47,75.4,49.35,998.3999209842515,5430.206944884109,2518.573998528102,1020.7337993218673,1537.274820486446,31.02719773792571,90.47044674377462,88.82799415052156,0.06891278852180394,0.0017032130136664593,4.891849462879393,0.5407580158636935
186.91,12.07,3.93,55.69,53.28,989.165550104983,4874.106321507651,2864.5377087045426,1238.937158983991,871.1770146743637,35.06944748045652,88.50875832650428,86.93460817419573,0.07591978111218611,0.002610910625358304,3.4702201266881554,0.5801834083138939
337.58,29.69,3.13,86.64,55.8,639.1996677772661,1586.2556084674,1706.622228605362,810.654763259144,886.0086143204248,21.988461921358805,171.41169492836048,109.98709225288272,0.058048392271989505,0.0028320012743468068,2.8553016775294275,0.4991234683115849
641.17,15.71,3.39,55.67,47.9,838.5748298674603,3509.8668604921672,2100.943296376127,918.4364287049616,1278.6272428542907,27.712907999446696,107.41976841875064,92.58431641451415,0.06829548209720021,0.0021972527467173943,4.052672279113239,0.572904933368502
628.38,16.35,3.96,52.25,57.62,681.5649888784687,3076.309698416297,1784.1695606439357,985.9001167399256,1203.5491983298623,29.25574120064423,110.80949715309598,82.06051685961506,0.07856908201669358,0.002748475506420046,4.536333543751932,0.6019826754615684
352.66,25.7,2.39,66.38,54.29,924.5012128420126,2431.0691765310285,1956.3057329640853,886.6964028453638,946.6813906979121,17.46479894793426,151.70745532743592,101.67061527758608,0.06333621560279129,0.002658106090197286,1.8606249558717043,0.4318547131377572
617.01,12.91,3.56,82.63,41.63,946.5475745346138,4353.759304551829,2554.8417642879895,908.5513805437203,1290.3092804653909,31.64178291823282,94.4006084286933,101.07956540879195,0.06051783093444702,0.0014249536521547808,4.395847983366444,0.5305742205814942
238.94,24.29,2.16,72.21,43.49,1187.4144340901396,2889.3251829957903,2816.3995634089297,812.7451863945587,932.4490441883044,20.03397058655515,144.75830105257998,121.23532108063512,0.053541323246174964,0.0021301712838223347,2.2066937430830285,0.4435659843573897
653.35,24.95,4.38,70.81,46.82,517.4479180245885,1048.6287002465472,1477.7473300774122,695.6231749170317,540.1346595886732,25.893412634976418,153.62740493833093,115.51221419260573,0.05514986828128378,0.005198341949458638,2.3677690672728686,0.5854524172311559
315.69,24.14,3.33,73.42,55.71,672.5601423577729,2077.664437131737,1834.79441241481,917.2114302700645,985.9353131251609,24.511732223656914,145.08681189080346,99.8898412966389,0.0640677977548345,0.002590694967651747,3.4218714617469277,0.61008547701884
404.02,23.05,4.98,56.73,46.84,868.3369506128262,646.3545331177143,1494.7928494487417,747.5207708466987,83.66939343909873,18.19815394583221,141.90997982289966,109.66669701696085,0.05863014922254579,0.006191200176861265,1.3031368073871705,0.4343858060554609
215.52,25.25,2.36,73.88,53.0,1036.463842388762,2895.2849562982547,2468.773675470421,960.789013767763,1017.7547346848771,20.37379072987332,149.41508734514778,106.30570061341041,0.06107629904029305,0.0026226755172097512,2.0041918365178044,0.4875785323307996
142.43,27.7,4.87,70.41,55.91,1384.630794990697,670.648760552357,1791.0465280771155,946.8073059563218,66.59625272377419,13.443928930830353,164.13685861841083,112.47736009501095,0.06059414417819643,0.004679861520327348,1.8536423796834776,0.28860222659429574
658.81,21.62,3.67,97.31,56.66,584.2306277011807,2220.6180309078677,1430.7079073649033,882.3248065497546,1326.1246555113382,25.065134815220198,135.91557418335398,95.3023751023748,0.06370486257933462,0.002589285405142412,4.295013858933979,0.5800789370870666
230.7,26.37,2.57,76.18,51.73,913.1320145287574,2448.5927262651094,2325.7135505889714,893.9053167700317,976.9668110476705,21.696432068428916,155.17176583912118,110.6540966869958,0.05863588303140604,0.002845486610025376,2.298083750769658,0.49591329741947104
347.75,10.71,2.77,83.94,52.82,1442.5616651324297,8228.137515164944,3484.0013089351037,1202.836683521245,1626.4311409709123,29.443754421581332,80.70815118416076,84.54020353327485,0.07264014504683265,0.0013291690939931807,3.840110998279633,0.5362435249885397
439.37,20.19,4.78,90.13,55.33,612.8843329645289,1177.538461489998,1578.8452988005179,900.548605416149,299.8611217211325,26.018524849331143,128.0730064813958,96.06500215608858,0.06376755561117248,0.004745784297182344,1.5254318498823503,0.5791674112735515
446.82,11.76,3.31,65.64,42.88,1105.2981470434675,5794.490616929168,2965.7541415614937,989.5816675635176,1460.747133136909,31.858514463393266,87.31379073483834,95.99598923285711,0.06496522360216199,0.0014071304867922622,4.659579213019235,0.5378454478499864
516.79,12.81,2.44,60.62,57.16,1410.7157888689724,6345.967433165849,2636.9360586684184,1145.8533552433837,1353.7520355309034,22.30544433701731,91.99342375910066,79.24655598683916,0.07903071267516358,0.002097804461457524,2.2415226765008645,0.568351906870324
625.69,10.06,2.95,85.27,49.77,1390.8747288850316,8298.908603762946,3180.9149240586676,1105.8534328736487,1695.8763374066104,30.060342419080285,79.11924205024883,85.61253934318339,0.07063091805309896,0.001484030860935865,4.0571070464861645,0.5229402366964103
235.94,21.32,2.57,56.09,48.03,1017.4591753101294,3170.598504353255,2593.257158745817,941.3020483421091,1086.4785982165176,23.09842363945762,131.0023194462596,104.0979389799996,0.06353570276976164,0.002675857205809344,2.523956561927789,0.584725711962449
132.91,29.08,3.48,74.13,40.91,806.8001225427075,1630.3328576692243,2641.648770074594,664.8031810404866,969.0908391639448,33.533016467805346,171.09012886030825,153.7751904622334,0.04512623037459517,0.004130721106479951,2.9088371097307437,0.5172672690510416
343.71,11.1,4.01,66.06,45.08,1007.6138432217036,4822.52428266734,2836.5623452314903,1039.9989414128142,603.5000122960655,34.63120965975164,84.26464077858523,93.78282185136553,0.06719080142575933,0.0032330373031663096,2.477207991082247,0.5415596853532727
333.37,22.45,4.0,81.06,43.42,651.8849731067756,1335.2063415384964,1941.6523522422347,752.9941004472539,372.8993093813228,27.92222655521887,138.45029085542717,119.31088276215647,0.05312894761746421,0.004979110562764198,1.5668046040102215,0.5773345287883538
253.46,13.29,4.37,62.24,57.83,1570.1970340396056,1288.4682823273436,1934.6437190103547,1178.2582140938052,75.67662932336873,18.606717619909546,94.54969673261635,84.03581598859093,0.07717818959640188,0.0028562455628459446,1.4863413463070143,0.3472686561407678
529.13,28.05,3.94,61.03,50.1,512.4714827321194,1136.8957802135376,1483.6208051942667,703.1006258091181,704.7274444780468,24.717514087038634,168.27659250875868,114.02114471537506,0.05761487070362038,0.004200256115609634,2.811967850820509,0.538708999381221
657.72,25.88,3.39,58.2,50.1,589.4759988633084,1563.060690491259,1467.1219769506145,740.0122964917201,981.8237336033516,22.408038034240633,158.41364093102302,107.53052215609539,0.0603922729883981,0.003331294247431814,3.049690335344519,0.5085088756664253
153.0,18.92,3.16,62.21,40.53,965.0050640445072,3179.942537409846,2863.2400805118573,915.7564600300984,1192.5766897077144,30.936587869902073,120.88933292935535,118.59072720778832,0.0557582376840356,0.0019613380615268673,3.547595537976169,0.5813137660070081
407.79,17.61,2.28,98.83,48.92,1220.6115039813149,4142.062332843801,2482.4408465457373,969.4123688506245,1129.582398920342,19.46429555449273,113.79501485916927,98.29662235086346,0.06214175074671479,0.0016610857733720982,2.07799458989824,0.5569702392913739
611.1,11.19,2.6,82.69,46.67,1464.3348489924276,7370.756505826473,3131.7648197288763,1053.3730467857647,1518.2360281037666,26.278704179777165,84.19792436243534,89.96661579175722,0.06739598450365895,0.0014994701581506906,2.9150481066132223,0.5258993507449534
426.96,11.18,2.81,86.73,47.09,1364.3452852546995,7343.98872438157,3319.026246974427,1087.8450257965458,1561.5119367981536,29.14144493291088,83.43480340299254,90.63965692019191,0.06742468939527972,0.0012928198431235557,3.789814053149926,0.5290154195267353
515.27,24.82,3.48,97.45,51.37,597.6923449169199,1727.9002262704425,1584.5229794129834,792.656628526319,977.7866029263431,23.72352300613357,149.695422910357,108.15549968692014,0.05729094383078159,0.00239033939809706,3.3664677755046775,0.5734664566908381
308.16,25.07,4.65,81.48,40.27,1181.8694897186647,691.681064286145,1731.356572324123,634.0793138961524,68.95105958480653,16.04045205670216,152.52126813111994,138.22303600001692,0.04739653998028322,0.007768977375613694,1.6254170428234243,0.3118085474484539
323.57,20.24,3.97,82.56,41.31,674.2598093265974,1812.13574725161,2072.668168532996,769.285296952393,634.9519963513179,29.719967811581327,128.97496695618298,119.68848520787976,0.0530786464115737,0.005002251669080212,2.59366996337397,0.5678820568986666
470.4,20.43,2.37,53.39,54.81,1032.2772662749255,3273.8425315575028,1916.1217324435784,959.8701766207269,1066.119175638328,17.320638793754892,127.23089984021041,89.46836326584271,0.07245197221406906,0.0028635395985435828,1.8459934327967968,0.4841742944169439
413.33,25.64,4.79,64.45,49.43,565.2315330399687,793.4925532693078,1514.1926962666996,737.4180231947598,268.5938343446957,24.2790961290352,154.21882484255443,111.53378054459243,0.057743952408145435,0.006637777753308333,1.3787205254091364,0.5682355954047442
632.27,23.53,4.83,70.27,46.56,1066.0658779931366,627.9132251223115,1129.6662917489996,709.2996556776521,61.9348575458317,12.66128445382596,148.09303694728425,113.71111941444768,0.055868441142777905,0.005569044307734651,1.6850838749438544,0.2962709356123129
467.22,18.0,4.93,90.43,48.67,732.7364350154186,1069.730092132583,1709.7514194982593,858.8901935766269,166.89683517260042,25.357417283549722,117.74144639216794,100.50840958678221,0.059834940875761376,0.006751100535723337,1.34230271616949,0.5559519667513807
373.57,21.88,2.06,91.21,49.88,1199.9079922701264,3334.274924618012,2199.5075547836873,910.9752108423191,952.5406931336898,15.899533910490227,132.99021639406644,103.50763540761385,0.0597531125560304,0.00190264570006652,2.105146438001712,0.4203863811074868
617.6,16.3,2.84,94.54,48.36,981.526899442752,3862.2694493636754,2203.1323291335593,931.067110133816,1273.7282104945182,23.69228627972686,108.27638234345251,96.41090199566295,0.06287244410755757,0.0017895002239550783,3.1338076521724703,0.5482613983355905
595.62,26.02,2.04,91.96,56.54,1012.3276125542753,2537.1012808500573,1083.7987098429794,858.4281304708816,887.3686063193774,10.654811335753653,155.18487265566665,100.35327634038666,0.061036815759300846,0.0029902795133798002,1.4593742350173493,0.26018363394915506
474.34,20.83,2.19,60.38,54.75,1117.2189768281562,3280.996296784319,1840.4092810999691,953.4944364185927,989.7714773004991,15.401874671656136,130.2387801242096,91.7182690488896,0.06941958051549053,0.0027213409135065435,1.8569004521994126,0.4194209975372035
623.82,24.77,3.94,66.45,47.42,543.1072782506101,1336.241593625512,1539.9897218355632,719.4000229705316,767.3014600814178,25.579458363299924,152.77216182713232,112.8595135733673,0.05664124963930252,0.003411948755257365,3.006550957709175,0.583084797230328
461.49,14.47,4.33,71.25,40.96,870.3516176402422,1846.7496596098856,2221.0914262450506,856.5219123152013,205.49311042045215,29.61024603067018,101.44166847238166,105.6463350315977,0.0585330262326309,0.003734288387818752,1.4298327929579473,0.5422346075051305
188.99,16.78,3.54,50.71,50.97,863.4227397898753,3483.8259645977996,2527.0506728779724,1096.247931053088,1099.2135598917798,31.046766146280728,110.4949946951741,93.969355594878,0.07177435868397418,0.002603704110039903,4.002342009937734,0.6077258724474838
284.81,14.48,2.51,80.23,41.1,1310.3951787086494,5386.020607713713,3287.689461477165,972.5827029364311,1314.0257478193475,25.877553304482632,98.28066357378525,104.80626023876754,0.059605291248992456,0.001620799496057182,2.767996399397299,0.542810036981465
412.47,15.19,3.54,96.78,59.57,828.6049390361583,4038.9963009430053,2156.2204803426985,1100.3173135650843,1342.5330977970557,28.98845571779119,102.95688353834005,85.14327962349554,0.0717464603605614,0.0018643892970125458,4.70585575207942,0.5622564943154578
426.08,14.12,2.13,72.06,50.63,1534.3695120447035,6091.244194220327,2823.5411820900763,1079.1038249445642,1240.7400507958794,19.547066478223638,96.86029874687893,88.74679892065743,0.06966647576225084,0.0017025130736540843,2.32208524313327,0.5550956927021696
690.09,20.06,3.35,57.55,50.73,695.0014490882055,2468.275413757728,1672.742942723723,853.6537177053999,1191.6348350820142,24.4289036972804,128.46602073484266,95.43645389219787,0.06655461205421052,0.002688647359554723,3.6369906497108024,0.5942757183949441
449.97,24.15,2.07,81.05,49.44,1105.1608218010579,2735.9344158849444,1921.0774809447896,835.5034084613292,878.4536787777929,14.618876555449061,144.5258457004991,107.28076980958643,0.05824120615313667,0.0022703590564862298,1.9567706514587873,0.35971047470670287
488.92,27.38,4.87,83.27,59.33,476.28813037683926,843.7015319885454,1241.0353882683119,807.2779760481112,320.2144873879275,23.604135722732703,163.90515938624483,101.63799231129201,0.06193993753149766,0.005679013052612371,1.628162733025798,0.597154004650807
611.91,20.73,2.43,90.48,58.55,962.7119224018359,3107.8642595980714,1464.9271426909934,960.4729899374456,1098.4310536362507,16.18469916980221,130.5006044958986,90.58710640403,0.06695459496197086,0.002672532778832642,1.7076622318945907,0.4405928553172764
630.59,23.24,2.93,76.56,55.86,721.6527508628338,2261.261635353201,1464.6684573737386,867.1342999522914,1132.3050152665885,19.980426579433146,143.7440657687211,96.49266245706436,0.06418158344268252,0.0028743584459626323,2.697870985032733,0.5042188015275032
374.38,12.26,3.86,58.44,47.64,929.7243471000238,4649.0209696052925,2638.69111477918,1033.4563891639987,1098.4919340167874,33.418017883782696,89.54177645424168,90.52860139818017,0.0702201587697336,0.0022719760070657067,4.361902975151784,0.5574891088761114
631.16,21.4,2.12,99.69,55.06,1113.4887405578827,3111.392568434897,1332.727933363015,916.7344601660662,950.5261261157013,12.903556947330985,134.76745692116518,95.81629685362542,0.06297660463655953,0.0026303485558230384,1.5526775661106054,0.33551335885901734
161.06,23.86,3.68,59.73,40.89,751.2371260555319,1846.4538566433307,2411.926450472677,768.0471265881795,892.528516425815,31.861038226017264,144.88865534507238,131.26249190193323,0.05176755089537625,0.004461036854762164,3.126189669246496,0.6039973323604972
572.28,23.47,4.36,55.73,58.56,498.4115046687819,1427.732234945502,1356.015699450052,861.8741982744458,689.6790959526827,25.874906537910356,145.06131974034875,91.15643189718536,0.07160239729961292,0.003358533875582821,2.9843326735036815,0.6304241433953891
440.11,22.65,4.26,91.77,56.33,549.3356474279001,1497.37570899148,1533.0942429470788,879.7846303528207,606.1542160480673,26.178001777468662,139.3909755181256,98.43207385026402,0.06297533405566522,0.004167475202472787,2.708249232079094,0.5912071834137387
433.94,12.31,4.2,76.19,42.02,983.3526977389092,2814.127230189522,2515.9074182887607,933.7673433268302,236.42918156648605,31.55814846181739,91.09047489178046,100.89599926361022,0.0617224607640326,0.004415484372098922,1.5049574830103278,0.5359331693217104
390.63,21.45,4.06,94.98,43.99,637.0166494863741,1448.5969467815385,1882.9732913647356,765.4741328895458,613.8239204174289,27.963584175218255,134.81342985267193,116.30791311686679,0.0533391518048923,0.004331768641556895,2.589282804820651,0.5670950490423214
417.67,23.52,2.65,88.44,44.07,878.0799539580443,2226.9699730162693,2170.425489521877,760.4025790804094,952.4296431665072,21.216495204545698,142.90211722302885,118.4418742324836,0.05301519866119772,0.0018776024672718453,2.2965385781997005,0.4824693413403936
650.53,10.36,2.71,58.17,51.45,1488.6813601985677,8169.975493744474,3066.5655566816877,1118.882527724144,1610.6085797814487,27.225378974097783,81.03968462866806,81.1124759982585,0.07664274872167827,0.0018340677834446236,3.137592161855313,0.5455750694971842
234.66,28.5,4.9,65.57,46.32,1198.4937653232334,597.6275369693931,1675.4670914884175,683.870076019522,65.60770099009012,14.054536906289133,168.1182309269561,129.45282913447633,0.05234913262047042,0.006665386477180114,1.7590197924539992,0.2793106769513587
234.03,26.8,3.14,53.37,45.98,752.7117918448984,1793.3820543922084,2221.2726634633923,764.6581728860192,920.4878652430524,26.11038550890649,158.65397821541296,120.5506315736985,0.056826524084698675,0.003106416786747572,2.884343237688152,0.5306407908763098
628.71,25.61,2.73,82.66,49.43,757.6092935805422,1888.0578152205499,1583.8651387734456,757.5077924250775,954.8396075088236,18.47856731849966,155.65688065489195,111.07393878767994,0.05609304181470358,0.0026547099548496866,2.1562288412111914,0.4191104203423929
190.48,23.1,3.42,78.76,56.25,739.411312935311,2377.1048108567584,2153.8766575764557,1038.3559278309563,997.6603208195154,27.731075479029645,140.4956007592241,101.03840076171865,0.06414556256486524,0.0027159838650667165,3.529772531925093,0.6108813216812637
103.69,17.24,4.28,93.5,48.96,1735.811483181864,1216.9538245141043,2272.2338440530516,1181.7731004632365,77.5190398245438,18.94500638297965,114.21252753173904,107.92288961810041,0.06063879176220955,0.00406234900135072,1.606730142522584,0.30976092687112167
544.76,27.39,3.23,58.52,40.38,682.0503271694438,1235.6240166743098,1981.7923683954978,587.5949275577865,772.2415121448674,25.086623320685796,166.22407394301058,139.23687230700125,0.04838439571491106,0.0027139958719141666,2.4396041575622087,0.4443273383510384
235.92,13.23,2.78,64.72,53.99,1255.2416881932402,6299.564396624227,3169.1467324368596,1221.2492200306876,1490.3799479914057,28.259982942694094,92.81197666406656,86.37243119746115,0.07425161833379801,0.0020557202576247584,3.726653457974523,0.5718242709129946
158.43,14.5,3.79,68.37,59.8,911.1649931868504,4276.264420278033,2657.134032746035,1333.9424346237136,990.5654450744593,33.46547301120028,100.04697387373385,86.61320037812177,0.07584122712895038,0.0028097894438571867,3.8235893496011175,0.5930626410589565
330.0,24.78,4.79,54.47,44.04,1167.8792101207282,627.4728548922627,1566.2571591484432,693.334020974349,65.5435591398889,14.160021179060278,151.47130975625424,121.51884629843359,0.05553112008314501,0.005872084318279058,1.6919232927342973,0.30457188855827105
274.26,17.47,3.44,70.26,42.37,836.4194771428236,2974.8618754010126,2446.560279718323,885.6580179868572,1083.1892053228905,29.704633852893828,114.02141547988099,109.46326185250601,0.0581914496241014,0.002402454385842843,3.810464889858833,0.5652761725928691
420.38,26.52,4.43,51.32,49.43,527.824651812436,999.8057435379169,1548.6310362233205,727.6878583166482,403.4875068517119,25.641499732928477,159.59496559663194,110.53787798370614,0.06119805658558986,0.006859539214862256,1.894196019746817,0.5808656213424674
320.74,10.55,3.31,51.75,44.67,1222.1796701235849,7325.556329863442,3320.8610991848536,1088.9397660067173,1596.7433580071695,33.536127766560014,80.66956320885693,90.51928100381701,0.07109108686223443,0.0015287826338833362,5.095255005511925,0.5514204743066279
694.24,23.92,2.82,62.37,51.51,743.222701879012,2120.1915503216956,1489.7657074540111,804.1272864882715,1052.447877379298,19.05650392635137,147.3279875838053,101.13823272939793,0.06271070737070887,0.0030785650940629975,2.3819676438281303,0.4596273455980041
287.47,20.37,3.48,84.28,49.3,733.5578295743987,2451.373114039214,2116.5674360245935,916.2751840486352,992.4233466922161,27.579011368499867,127.22326519105563,104.19048564474495,0.06045711552082486,0.0025773090636046297,3.646396174850795,0.579709832220599
546.74,16.49,2.78,72.78,59.2,990.5884635973962,4070.226489911184,1971.168591456141,1056.1949114271188,1335.5574240279284,22.061407079913664,109.60176847643979,83.59450502752604,0.07376498265019156,0.0023150958495805167,2.924222947616005,0.5765693631473383
560.59,13.99,3.39,90.43,53.16,915.7799166461791,4430.0441992646465,2289.707140707198,1026.850712442766,1401.1681104870038,29.086419761612017,98.49280171308963,88.42283430163933,0.06864877790823058,0.0017951627567919458,4.462306367305354,0.5478771338978342
201.52,24.53,2.59,64.28,47.18,977.5710087846676,2685.840594288481,2603.190939092414,880.8278200078732,1044.1974348334609,23.588501564490244,146.28425811567723,114.4032880552423,0.05782493195488793,0.0025747338318146025,2.4456222629085875,0.5298352214699014
584.6,19.69,3.46,94.64,43.09,717.9819777409024,2206.9883044053063,1962.9305132886823,777.5349910728459,1006.4607793563274,26.711787893409646,126.97415566272,112.81408227195513,0.054656304383684136,0.001814806376626423,3.42361913924963,0.5574872633880903
273.9,17.54,2.63,96.09,40.45,1111.576525038886,3696.7468502402326,2903.8643234173837,883.9453640539152,1056.2237654050389,25.228665303827754,113.16588718825875,113.52535006302855,0.05493319890345659,0.0024575808883998853,2.4757179281751585,0.5497483969600121
272.86,27.11,2.81,91.41,55.76,780.0819204398662,2112.6322422222665,1973.0475833697797,902.0324124227573,982.785861951916,21.446817067490507,158.84801560616597,106.38872996019721,0.05958756382008959,0.0023685882263340748,2.6722661880841763,0.506985392624033
276.4,11.14,2.33,50.57,56.61,1718.1704217912566,8779.698571041288,3764.263321544791,1306.0378366468956,1448.472620703607,25.830423876793247,82.60228316892855,77.93541544644421,0.08437547655002796,0.0022956897160646902,2.491557413942778,0.5817408264434648
120.77,14.52,4.69,81.23,51.61,1898.0107010182505,1094.7793165200742,2238.7069039844237,1233.0321549398736,76.04993630410449,16.522741810027547,101.498758338856,99.03299567043665,0.06603107129225907,0.003201180193181119,1.771604948509598,0.34653721438678947
568.96,22.09,4.18,70.32,42.17,592.7875571038218,1304.8345344845488,1742.7029885991917,698.5151033582756,616.7005785343941,27.647561584014333,140.12195837484262,119.91514332098377,0.05300640060945645,0.0048776433579826054,2.5892157938376474,0.5777565843951147
452.85,29.3,3.05,90.75,59.96,616.3786484981916,1647.3471632185326,1398.4872722917057,838.2474768202588,985.5423581105385,19.48940065882609,170.56809750396138,102.78111945470712,0.06092741401014867,0.0031482837115607595,2.7454617092847107,0.46365240818610565
308.37,26.4,2.29,93.78,40.01,1065.8807081472344,2091.9005234316496,2683.9668292799633,667.4216867025265,818.6920188025139,20.924501410670878,156.11393358614916,139.35138857142817,0.04644562388378552,0.0022196195824566306,2.008337319971347,0.3955109318276709
433.57,22.47,2.61,93.26,45.01,905.2619534538723,2458.4235267164327,2146.4531311011006,793.4663534966363,1001.0903292005323,20.716247069054027,137.9889886217891,114.12835958899984,0.05452945172350053,0.0018520551763808117,2.296530771516669,0.4928948357130308
371.82,25.54,2.52,91.28,50.07,877.8115086328717,2239.3328940041733,2017.1009080603699,822.6888915891311,932.5645336966276,19.074091788769746,150.92207440263547,110.83804677534042,0.05652483815787659,0.0021162014513468196,2.082274207123756,0.45239000597462203
335.52,11.87,2.41,65.74,56.53,1555.3499352394706,7432.810239712307,3335.584699525871,1238.673498030565,1374.4711419589025,24.91449977643602,85.93180467259832,80.35132989823187,0.0776682377116795,0.00219819807309424,2.4032422706242045,0.558826167370974
