d_tsv,h_tsv,p_rdl,R1,R2,R3,L1,L2,L3,Cox,Csi,Rsi,rmse,scale_max,scale_min
8.63,58.4,48.46,918.6270894174037,448.1600922576858,1297.334051930217,979.0276506466863,105.06848178139865,19.08547884861822,1279.7187688324389,251.79613614585702,0.02686619386822012,0.009107932243859139,1.7494727906769547,0.4403062495058012
12.37,91.08,43.05,454.38230684175926,172.24295551947097,865.4348208401433,607.3339176872387,116.37175643130148,19.879261288754115,1515.369627790227,361.4398927008185,0.02009147890210749,0.016304852474901394,1.4761037234523984,0.46506712785031334
14.13,76.53,58.79,433.68984222498415,158.12637190425892,800.9764577143679,832.3691508870102,110.30908544935983,18.667464893915838,1722.9374688900898,297.7640980192456,0.023447676260849287,0.01735632262209435,1.5202641201924052,0.4320358383681814
11.17,65.91,45.47,552.9685470512514,252.02775334867323,996.8713336148003,759.4860030484845,122.12642721372728,21.341451250951067,1446.4572873619002,312.2676309025109,0.02251564648130974,0.013544939963180833,1.487348528491986,0.4928137678864922
10.68,76.21,45.61,559.6507868390406,262.7428068571754,983.784992055759,761.6836965536792,118.04442482516178,20.6837232151989,1397.050318409351,295.71864613680305,0.023166240104765406,0.012421894902671931,1.4993994765473764,0.49893435165703104
8.75,98.34,57.74,717.041452283217,357.05839986897826,1014.8451357610222,1007.8054434396538,100.02715318860592,17.405086742050898,1202.0845304456755,210.22381705579159,0.02974979770410028,0.007713074678624358,1.6742323927347453,0.4928405483555917
6.54,60.26,55.28,628.5832901029011,1550.3320678192533,1611.6645711134693,1236.890802669498,487.66502827998664,41.9756551495732,1098.2168128882374,206.46478241741386,0.03201567780355501,0.006319497187985562,1.6440848015840817,0.5199860946431675
6.47,96.39,42.89,1215.738260731392,636.7350271547768,1377.471230722936,923.1026261649465,95.99017657522286,17.181127757661883,977.252115916479,224.905916765702,0.028359228699368633,0.0067566527634666616,1.846903550207547,0.39995189786312185
9.12,75.57,50.48,738.4287453677023,370.5320332218645,1101.8615042585195,931.2509308454195,105.38824105111063,18.860125645104244,1266.9158827895405,242.54151084257225,0.02692089748258558,0.008954487579150919,1.6549422308689075,0.47842969797734153
6.72,63.64,58.51,619.9547782148202,1292.7624272028938,1512.9873499006837,1264.5835286725455,370.1817664662258,39.648143180942014,1101.3832066850466,199.78716942177545,0.03281051451789212,0.006427717405177613,1.4423777467468903,0.5236760208723993
5.18,98.82,48.7,1465.4958575983119,1090.946174729131,1419.842502885183,1109.4422551963462,95.26339024740837,20.888343922991627,849.4942899321726,193.1204612098389,0.032885913545250695,0.006314574161637204,1.6562082503623758,0.31245855363190483
9.93,82.28,50.55,607.7204477262919,299.8225683129246,989.1548239979365,871.6865960063749,110.33284953954889,19.46596466672533,1327.748710675411,253.26308141382964,0.025826173467229402,0.009949029214528247,1.5557126222243707,0.5005794878018279
13.69,80.86,44.53,448.81179075775816,156.89136701098954,878.9134383973245,589.2071614729812,120.84921142916356,20.57459966387393,1655.6238909244066,399.4905352603466,0.01923615935538393,0.02033749231839645,1.472908814895583,0.44757092432545637
6.28,66.39,53.73,628.8357178915791,1785.6581341182489,1640.8005563481552,1199.3612598798059,558.4005585235698,42.45825472529456,1046.8088389784305,204.25603082433096,0.03205842173084297,0.006216410719676959,1.8921065242864965,0.5072404439436584
11.87,92.89,48.03,464.1251036722318,188.19060458760345,844.7109588033642,715.36794499235,111.45100794784415,19.02583543201454,1473.5128795150836,303.17427750431614,0.022451234321479056,0.013654938187744882,1.4974069840893942,0.4730718544611566
6.03,71.86,45.05,1387.1803148395004,861.2468917853898,1392.9164507324735,1043.4889160869186,97.57863687131348,19.22008506346277,995.9846188530864,221.35839493640748,0.029595890387933126,0.006532339006246165,1.7637937400577648,0.3174744306351213
7.36,86.81,44.72,1030.461188092964,511.5729053492558,1326.393029519394,909.5682718337856,98.15977760555907,17.53458927908095,1084.8534328633732,234.58734268846382,0.027534157613274945,0.007641415262575191,1.8117666751896986,0.4640671256846009
9.27,78.54,44.9,703.0072635034418,358.5861265488098,1095.1321515072743,818.4676735828707,109.68872871274539,19.764901783222765,1269.886277760079,268.4914541302277,0.024763495615372465,0.009874518488113989,1.603983413168434,0.4873707482047085
5.92,51.4,51.37,721.1566064922868,2713.645723815591,1952.8960847382245,1257.5316486602267,1102.7021903967097,46.293956428097744,1093.722025809226,216.59841206793635,0.031358842928360726,0.006171029357616371,2.829691855372763,0.5221947224199838
7.4,78.1,46.83,1056.3057932672082,524.4645534876707,1346.4977871391577,961.6880516038358,98.5171060741516,17.61159552539821,1108.7083116229085,230.44680867646244,0.028170187941731956,0.007513687970973267,1.819117149050353,0.45229793198476215
8.44,96.67,40.61,778.1516268373316,399.5460312242081,1147.8585691180012,759.9382586153799,105.43626633528078,19.10062457135271,1162.601334697983,269.7901382128791,0.02431734011023768,0.008933184570037575,1.657166749531553,0.4704452748128424
6.16,68.67,47.07,635.3369205233005,1831.7251884810648,1697.96125661262,1081.6179293633968,611.2797096080507,43.31418962122537,1023.0715871913352,218.71913373634743,0.030063113704378468,0.006230591286761356,2.013768454968706,0.4896377693877089
8.41,89.44,44.88,806.90063093181,406.0869154785101,1156.873153456711,844.7440387764606,102.50760940627094,18.403307869121324,1176.1526216884954,249.6854176916292,0.025989686230700224,0.008579552898188656,1.6978606139109846,0.4774207494973744
14.98,50.6,52.85,525.5958980725323,103.15997225104898,1097.505307156172,784.6341484179828,147.86196355450193,22.83457740663805,1827.4676099783783,373.22389673669795,0.020934496149701515,0.0227735700233369,1.5196663615207089,0.4403601281547647
14.03,68.66,51.11,460.02712625090857,166.3466464112723,877.4065616335507,724.2451768684855,118.25206817273106,20.24910151058933,1707.6235617429502,348.62949861900313,0.021179352034497955,0.01956091094112042,1.4979169053996417,0.4419382454401471
6.99,62.13,53.25,623.50781684867,1035.790807055402,1484.7489286156142,1159.7621446343962,313.808629149386,38.358347531232894,1128.6766866898906,214.38772034007724,0.030773878242098505,0.006682824966766122,1.4206764322879313,0.5167904089715007
8.83,91.66,41.72,726.0875978522323,373.943755524612,1109.8313658684788,763.7384287917207,108.08619223648424,19.537894444084174,1207.6909022718635,273.0049692716408,0.024188531201524213,0.009454313360978425,1.616567844341834,0.4791374780063636
14.59,88.03,46.69,429.4381058822801,141.08747644185073,845.8203496878996,578.7597247862168,118.92841373580974,20.118651994120864,1753.273707841556,409.14594107122065,0.019073966735047177,0.02291537974134565,1.4803813398839902,0.4313347570448673
11.21,52.75,55.78,594.3330434612923,279.76611441396085,1022.1514207838069,1011.074747704893,118.65674685145213,20.938863334629332,1488.44916951864,265.08845525177725,0.025967939480610172,0.011656552497125229,1.5339094500672323,0.4827853174822848
7.46,64.84,46.68,1112.840977129964,559.3004514997668,1398.8672645467093,993.5409133875836,100.6471022050139,18.245740500362977,1155.360155824174,237.93369972439754,0.027927715283855695,0.007811020466122243,1.819444841425935,0.41920787225511086
8.4,83.76,43.06,830.4655670530486,418.13880497028174,1192.960522168793,824.2254942311599,103.59226159854269,18.733752615142798,1183.6782133490083,259.78328911245427,0.025314999443309224,0.008853332858132846,1.702856448835331,0.4696136633227013
12.06,77.82,40.04,469.8975196549761,144.03307109895403,1033.5390604158995,583.3582588500349,124.53446410370395,23.482161829538466,1496.939854306999,391.0635241859355,0.019438722022574694,0.017260422234130813,1.3918627202868872,0.5160635682276704
6.33,72.81,58.47,615.9460594838993,1622.473481406101,1554.4125790269836,1248.4818256887227,454.0759751101465,40.692633246691614,1033.05206071021,192.76689283326186,0.033551642917739495,0.006286571910906797,1.6762129679921902,0.5108415325175996
14.35,75.79,58.94,433.7965036320215,156.46230651166363,804.5404804091277,827.9101941479778,110.98999003630206,18.788635051293422,1747.3938349254136,302.1202117098282,0.02327082997679152,0.01800611022787253,1.5202479503130366,0.42932674539151855
10.0,56.1,50.39,709.2447573510324,354.38061855720656,1126.7884235751324,951.4529982975607,113.62345732386522,20.536953893187256,1386.180210677909,265.48723712285823,0.025715207218476102,0.01053303271885427,1.6050729103084351,0.47236263283043156
9.92,93.84,57.34,579.1475123164997,281.1252534689602,917.9190321337294,951.6948712886888,106.16257670671479,18.403770985383105,1314.6488321615245,226.5436728717645,0.027956202211654808,0.008813573230643313,1.5651934218549524,0.5031984287712309
7.47,77.25,42.19,1047.493247179065,523.5396131529563,1360.2814655170937,877.682994475453,100.25686774159294,18.178295175287257,1113.9985343475284,250.2776532893623,0.026345482106634455,0.007987805561947526,1.8025093298623998,0.4495864654880027
10.61,72.55,56.22,569.5376066578963,270.5555371077037,950.8206825717386,960.6961796761453,111.47936707737796,19.4715825336992,1402.5326565269168,245.41549957613904,0.026757336542608097,0.010158955821719329,1.5416201629490875,0.493531524264534
11.0,93.72,54.79,499.9038999774037,222.08074671108344,854.1886322844647,862.143413722164,108.4607334510232,18.550699379378166,1406.2645610556326,250.89995274736435,0.025754412717256668,0.010627063087407698,1.5215829412624615,0.4901000924901294
12.26,57.59,50.23,512.0161993555218,213.09833459571362,943.2782497937005,826.9449255340862,120.52137817743278,20.821316438953605,1536.8046917640117,310.10052977643153,0.022865007677088416,0.014607776870733627,1.4958135867282938,0.47210161195998085
14.09,77.45,55.0,436.3020680709561,157.4689661469864,816.278126383347,767.7844603108728,111.99491950554722,19.008688208878134,1711.9864954882373,318.5005766869164,0.022324605644184686,0.018291658421257632,1.5118269890659333,0.4342872494587283
5.95,86.69,51.23,1401.199502523394,788.7249849729332,1354.4236463792963,1113.4382665165406,94.05839373808494,16.825758898710326,951.4756373895843,198.36678785722893,0.032137674620365445,0.006441355155268692,1.8616998219139151,0.3462403820311896
5.02,61.36,46.95,840.576223982686,5102.611885614089,2254.05593741535,1197.1544038592053,2120.112746009283,46.56539649796864,949.2234581756763,212.3379076354213,0.03157959043543741,0.00585335093632337,4.829096268991225,0.4898326964550611
14.42,64.08,58.78,461.5056858367728,168.90861632941323,862.8434322213178,863.7371622334972,116.33341180937322,19.86803439842505,1762.922470509182,308.8158079468405,0.023218213507351582,0.018498709739802752,1.516726120768546,0.4346196698780122
10.29,86.73,53.99,562.3563582785318,268.66649206490297,928.8261900032644,899.3166456858836,109.50864625797027,19.046420748705636,1352.3176722336011,244.11032208578376,0.026434619235448844,0.009715839854901391,1.5407021542737078,0.5006269402846869
5.18,98.28,51.3,1497.1994156741227,1076.094320742504,1395.131534784359,1150.7390538252905,94.35284940446233,20.05035012208033,848.4745381687765,187.29389977328066,0.03376325125269002,0.006212387307525326,1.692226652344848,0.3108572266325771
10.3,72.22,53.81,599.7193549298461,291.9484405732786,987.252502732653,936.8410757214934,111.72576604449559,19.674436026505916,1373.8804087894628,249.17404228008104,0.026404543533603154,0.01001258950956889,1.552312201320322,0.4946221895704775
7.28,72.21,59.44,632.5143391063931,757.0753749462502,1303.985007281661,1202.5546066894842,207.8500107193769,32.524807619034114,1123.0194129386095,199.36133384842833,0.032375166852037854,0.0067239984175716154,1.3351216797755494,0.5207615722595984
7.99,53.08,57.85,646.715318608975,638.6774810677238,1358.3874169236767,1229.9035004368961,222.78658383300942,32.99367263372207,1261.1235746438365,218.97926326799228,0.03070476541066124,0.0074512218704202455,1.3388499710016775,0.5460061209545416
14.12,82.89,41.01,441.8812811889334,51.30935697200003,1074.042858589418,496.2516860203017,101.10901659908062,24.540874771532206,1699.1091113768243,477.2822769600192,0.0175562823864142,0.022883856018009616,1.4071846588864962,0.28276834566944486
8.62,95.94,51.65,746.8867814445507,374.2616657219141,1068.4012241979226,929.5663754496506,101.01671132866906,17.815061302675474,1188.7364353562477,225.722354282756,0.028028716716089464,0.008033851499405094,1.679867296505034,0.4896749831867956
13.43,85.91,41.15,443.13616116452414,74.27801061089951,1011.876300764754,527.1808568646086,102.91706274899852,22.898550761362465,1627.050912495398,436.21235794942476,0.018295695715712407,0.02063401738679548,1.4301398583682756,0.39624800749639033
5.2,53.34,57.5,842.3005794985114,4927.417387880062,2215.4492160525174,1422.7951613285027,2039.8010601707842,46.246508532274085,1022.178698337246,197.30788076344024,0.03432425946339101,0.006013200415085702,4.521276126167991,0.5263206748054994
13.45,83.87,52.68,432.2734607052236,159.47525253733946,804.0148413049517,739.2037428334638,109.80389883515208,18.63661671375172,1638.900896810672,315.3897044015329,0.02222281341067327,0.016821012905707734,1.5082968664206422,0.4427919818279468
5.24,86.63,45.26,1333.9667614635923,1230.5853594867363,1548.2200512758343,1074.7262460657419,101.49291465897146,25.18425910928188,878.6049124931696,205.71933839078042,0.03132775343216711,0.0062028267943158265,1.4780862690314949,0.3084648790726715
9.24,56.49,43.16,587.0923791478978,335.38546631656664,1412.710203790864,846.9809038852719,184.3772904737703,31.657645779216512,1322.3226374403334,288.615424226018,0.024153337612171706,0.013327573541681598,1.4629025076512343,0.5138012924029283
6.85,72.94,41.35,1205.4284449203783,638.6584620947796,1408.6233792665505,912.9198372940691,99.48800027825992,18.339898327245187,1068.5851577902954,246.0942124113034,0.026914164753071835,0.007423835682546553,1.817255248169309,0.3816672265005821
10.0,81.09,49.83,604.1022956223758,297.5587168375433,991.8106284417632,859.2166013372321,111.35913529922523,19.650188042128477,1332.816244948084,257.6191741307107,0.025487183327205665,0.010110918972986683,1.5488609026993168,0.5003574807969479
6.8,67.07,49.25,618.6192401676605,1097.5392445393556,1515.4749344447678,1080.4147962637403,337.22522793414856,39.13254386647071,1089.611725950731,220.49189893691735,0.029823621262773665,0.006683677106590765,1.4462601424668475,0.5013975720298813
13.29,85.29,44.02,445.7581289154962,159.19728607504717,865.807380335216,590.9174822282223,118.55123669691167,20.186060854812187,1610.4424288579785,387.75386139237304,0.019454821505148205,0.019026220560169466,1.4743111716814108,0.45182103131620993
11.24,97.44,45.85,489.8860564369128,209.8119928893264,881.2260987577498,701.5274454778611,113.351735959886,19.467764250280407,1417.4544536237436,301.52503454252985,0.022474718102576875,0.012920690933257671,1.4920725607172534,0.48829617250541507
13.04,70.9,59.53,452.5034470114759,176.83151736123503,818.3276327359139,910.1634735463282,109.61799668346426,18.624384048593082,1608.2212458261629,273.03818042662385,0.024820983235132602,0.01386521485259247,1.5211101273343248,0.45018688049362143
10.96,62.06,41.76,530.5804946703555,173.4596180419241,1151.1461410286056,705.7309760326375,128.32642040689674,25.890281530230094,1433.5560435462644,338.79592390847,0.02142767559421557,0.014066702688440322,1.3446349463057485,0.5158926762162802
13.84,58.15,51.12,483.89882098505154,104.59002580521557,1028.2660627401062,767.9505296653849,138.30697914289183,21.934925058385847,1694.6725430656393,346.93774733255634,0.02143885050246538,0.020475239544179468,1.4801470293924248,0.4655758822204742
12.05,97.62,50.23,448.04715473240185,178.53951494860073,809.1079325374644,735.334674137829,108.36452097606143,18.394722813158783,1490.0648961459267,292.84394851452964,0.022971951395057,0.013532938635025025,1.505724769859585,0.4662223343770529
8.03,60.16,52.44,635.8995562485496,559.3657339430358,1326.1969737969512,1086.562468933328,202.46440266484657,31.509275912207393,1224.7280181971496,228.94017458438069,0.0290432103591602,0.00759306201030813,1.3433920087000144,0.524177497944973
8.97,79.08,56.31,746.1303664425657,369.9732712654844,1078.3273157410526,1025.0293510009417,102.19784626120389,18.061869976581804,1253.0489091144595,221.34032080584322,0.028991307814036194,0.008214677486453967,1.6814103797268714,0.47880337253148975
14.08,66.93,49.89,474.9498411814644,89.23476311328172,950.4448440439323,704.6062355256905,118.66559264847191,20.438582564748923,1713.1012573068335,361.3394324277745,0.02074778038000393,0.020008932963863336,1.521999404103915,0.43832846006783266
12.54,60.59,53.12,489.5294756625215,197.8663328678659,890.3852741841232,852.5517926759509,115.48138992942974,19.79225227238222,1772.238283646331,300.69058359694355,0.023461722545982482,0.017377187506676137,1.512474624158236,0.46035258057086337
14.92,86.85,47.5,428.66536826121023,138.4291650532878,846.791884039601,581.1390780701811,119.55918089546427,20.202604011878638,1790.8996291577955,413.54022639911483,0.019031363486322415,0.023930624034428683,1.4819377093544182,0.4270195092016366
14.7,75.14,44.02,458.2361079745293,58.311064931725376,1046.886100127512,543.0162315960431,107.8295044842138,23.383065514987962,1768.1984635039348,458.0292393356561,0.018104533422764666,0.02440345919063466,1.4582517395623624,0.32376116904308877
14.49,72.76,52.97,446.8176234391274,157.08682283940445,851.8052496781144,727.0512492237406,116.32193087428216,19.843634431899968,1757.0777859522277,346.2022999025424,0.021298088546993027,0.020488931449790356,1.504343468488774,0.4326382866607677
8.88,69.46,59.18,803.7234836720816,392.15382041638304,1137.2992231197754,1111.5465571176583,101.83933632911564,18.01618855052699,1271.3620089651693,216.6313572448299,0.029971947059921494,0.008080717919854109,1.7196326956386452,0.4642830671567001
11.59,91.73,50.24,475.5994030419867,199.26513642304295,849.4544004688984,766.3925741701192,110.54221825889435,18.898701723971765,1453.182357502457,283.45186947575826,0.023530583412874163,0.012485703358408451,1.5045009294575677,0.4793386232060202
6.7,75.45,46.04,1236.392343665121,652.0351367188957,1396.6172599993145,1001.7721769450305,97.41570171301518,17.591272476363937,1049.8692873900088,224.8285735713512,0.02895347883333352,0.006991654332549703,1.8431961115607243,0.3799125045500521
8.11,99.07,55.14,827.7671895098399,407.3069009443042,1112.3583108655882,1003.5787623512196,97.49883757834577,16.93196980274878,1139.0704143860867,209.0843841677198,0.02991372892962874,0.007393060349580855,1.746681450936853,0.4829894470213696
5.97,83.08,56.94,620.1692969033605,2051.1554612091895,1612.3560881795308,1213.0930948598277,585.7492302144867,41.720956946275315,968.8551188609478,188.99376154817975,0.033862147728301706,0.006238534531614879,2.156850869115074,0.49600345823799236
8.11,88.83,57.87,858.3674571579165,418.2875762455097,1143.4340012323403,1067.70632369765,97.4696536064781,16.922158724770263,1161.3975554014537,205.78517125987295,0.030763174585886895,0.007625821865975934,1.7643417080609287,0.4750240154580352
6.5,76.09,52.17,612.3133430243975,1295.4696850837838,1507.5447881595287,1121.5880984668065,361.66572550184475,39.328706583734174,1033.654820401703,205.69382390798333,0.031388906374180285,0.0063776042514774745,1.4562462273749637,0.4960046865182528
14.04,55.3,57.82,491.1920916496665,186.87701401139284,917.8305798840829,903.2540497018936,120.68293365288997,20.77220066408187,1728.594043278225,309.49662075430876,0.023377287155080334,0.017732419202185736,1.5119651424289204,0.44533825494933565
9.83,97.95,48.47,583.362549898771,285.7694740910521,956.1448723591898,812.534174130038,109.74358627598033,19.218627985810183,1296.029517359744,256.3652758445015,0.025227191303048697,0.009801699499400867,1.54116938407315,0.49758576766729395
13.74,99.97,53.84,406.775782441189,145.88040072004787,750.435448583982,715.869697939132,105.75188875869543,17.76023289068823,1663.9612696214779,311.898543617948,0.02224400808290159,0.017248287682301976,1.514048453927236,0.43210518954149896
9.55,54.32,53.25,789.2268749924921,388.0642644275735,1187.3520020883082,1039.871378999087,109.13197576911605,19.764867682347287,1367.2027201132614,249.29980412747295,0.027232522972835172,0.009681685992644339,1.6749200059639822,0.4556229492591651
14.25,97.42,42.95,428.81916719540857,138.53945420502245,857.7801796984415,512.5399562898762,120.5551305226705,20.489703253707468,1710.0456480934095,445.55023377803224,0.01808037023356284,0.02273870564963444,1.466631070732868,0.4364525122114763
14.16,58.5,41.36,500.82013586505286,61.00197343464982,1149.3820597121482,543.2770677593995,98.13570174638629,26.425780059295988,1714.4939435150025,482.83518041032926,0.01773434227307207,0.023522476845896204,1.4240704729015226,0.2876005545433993
12.1,92.83,54.52,447.5046268488464,179.769446907376,795.426143672919,809.8829063904723,106.85804935358452,18.0775744242249,1500.6218346206547,271.88977721137803,0.0243098423723723,0.012667406957973072,1.5159590419858096,0.46388104578484324
9.45,74.81,42.67,690.9915957627999,354.1887499357122,1106.611661595042,775.8112824551517,113.54397705312677,20.541003994775572,1290.7472544313555,286.4944487125925,0.023695051208157885,0.010678418084903015,1.575794382434238,0.4883154091013111
6.86,82.08,44.11,1165.9508581051014,599.6541627109901,1383.843446348102,941.3667542756297,97.50937114243656,17.545426649682323,1046.817145379025,231.29065736218263,0.028050958144128103,0.0072106528212329355,1.8364438636941325,0.4080283066049096
9.32,79.13,46.4,693.4454732917399,352.1402525496854,1079.9530148348856,840.5514774803227,108.94867634230161,19.57711925459912,1276.0775233202335,261.89727152667365,0.025226154122945123,0.009711483438673325,1.6041522213369694,0.48918912025874745
9.1,95.04,53.27,674.091739906345,338.5648796742595,1006.8757976771011,930.2231389188803,103.50025025018884,18.208415584670288,1234.623360486418,227.3852880820869,0.027841070895233598,0.008302330764354205,1.6258817189807717,0.4985223509564348
5.62,84.93,59.34,647.1542244516896,2936.6375090443807,1718.2534037125615,1271.4369391595785,895.0706579201639,43.13921810059406,927.7446393397162,181.19338288352975,0.0352128496039774,0.0060381717630199365,3.0875416537077633,0.4942458128549303
10.22,63.72,58.04,640.3510457742826,314.2598181187262,1024.105807008359,1047.4158357460478,110.56144250366253,19.602827077255707,1391.275796416533,237.58081221793842,0.027848838809795218,0.009622971267207741,1.5859819119924485,0.4848444587480763
11.76,74.63,50.78,495.01853081598,209.34578940029877,892.0561324667351,805.6163405177957,114.31352883684416,19.659737184648073,1481.3740678529812,288.66911847821893,0.023564950614472648,0.01301106842757815,1.5024416530288318,0.47871449944251543
14.05,80.89,50.47,436.0950074745814,153.9994762494747,831.6243272499996,681.6871075416552,114.01705194544564,19.41567200591173,1703.321426491326,350.93528500031795,0.020895693822127512,0.01967085535217632,1.49898834838093,0.4369646381178455
10.23,61.57,58.31,649.1408078470854,319.0465321613485,1035.4462774427643,1062.2772967500214,110.84669907259338,19.684724372268693,1395.2842376085466,237.51160702490202,0.027914041565439272,0.009523016522653928,1.5906529522134696,0.4822351618748482
13.44,61.69,41.14,490.99362931336333,87.32630390385044,1090.5704830487566,566.3915293917263,99.71936301683759,24.91639747130168,1638.549290598049,446.0794995445991,0.01836386971054646,0.021265949451805148,1.430225780407912,0.40550285548560544
5.66,75.62,42.93,1360.5348669920745,1029.0128566789128,1456.3995205352635,1024.998834415428,99.78391724589763,22.455376534253826,948.314681361646,222.1126691183673,0.029486254999890958,0.00639824338069797,1.6083928466215545,0.30414202577288096
13.02,59.8,55.44,482.8481677582133,191.6136744729549,888.7586083674902,882.512425209133,116.08308205217537,19.929441094682364,1610.1046947955929,296.1647203720282,0.023663898094102,0.014987313848087136,1.5097520728859095,0.4570631130608758
13.22,55.44,43.92,494.9376167764365,138.43374963312843,1066.76240992268,655.8595896574466,121.54684575391654,24.083498197925564,1623.6568374346475,399.1825815202594,0.019645925914305095,0.01978181236101268,1.4246515872678787,0.4951373300844011
6.82,61.84,42.32,1266.7223310539882,701.2593905337732,1427.3395692520442,963.8532665335773,101.13961632214381,19.102092074263897,1105.4762328205836,247.63004874822542,0.0271777840032604,0.00741371447539522,1.798256193047841,0.34896586387068596
14.67,63.92,55.47,465.67810372855905,166.23288632178486,884.6393084607016,793.3097019536095,119.35776175582987,20.439564177443128,1785.603918949096,335.95712038794267,0.02196303779404138,0.02046468563382743,1.5086780352395455,0.43341225215896684
6.84,79.5,43.45,1182.2822531228262,613.0118969057994,1392.085482985229,937.5259431576258,97.97711905862235,17.71392740921412,1048.6723802064835,234.00727300035686,0.02782541466260047,0.00719662291461028,1.8339502092500761,0.3982961570565099
10.74,70.03,44.99,571.1321425176061,270.0059733399934,1009.037045575606,761.5324253469964,120.54039343282808,21.17872824909113,1406.070907896921,303.0785641679005,0.022857673821724444,0.012577235081932524,1.4954371040037002,0.4976199807781661
5.08,76.85,45.88,761.8756537517525,4630.6481047618745,2069.6006109242044,1123.1430419183985,1775.7025094896837,45.80072908974613,890.5706857018478,206.65920095436047,0.0316346023730524,0.005755421977869813,4.813630057702766,0.4696704918092764
13.56,99.39,54.27,408.82112077060054,148.45959080011968,750.0173730790892,730.8765346731717,105.37413289075513,17.696110360051343,1645.022233075876,304.6540273346021,0.022569806342028747,0.01655518740135161,1.5153858583313946,0.43488714168241766
11.05,62.61,51.76,568.1937391825116,265.27154900750025,987.7428123237238,896.5228593663657,117.6310672010977,20.61144126396443,1445.41823205069,274.04540786737624,0.024814796256757175,0.011730458328316777,1.5174215755027378,0.48968290245542373
11.48,64.71,47.64,535.6829887568969,237.41021274845596,969.184058081616,789.8019516694584,120.67386743365303,20.968012790777035,1464.7571438333716,304.5648409518931,0.02286049785777006,0.013261743915829311,1.4914926205776666,0.4873272133563665
9.89,52.04,53.47,754.5327177639896,372.7254467780055,1165.047232514991,1038.8953139373411,111.80009667368512,20.249250041788486,1398.2029204678165,254.16514511959687,0.026886408308851223,0.01009185999599504,1.6449706448669965,0.4596228908774558
6.39,69.46,42.28,1320.079569057379,766.0552957288651,1403.7275820364366,972.3172625013924,99.01465322620756,18.940503707793976,1036.655040492474,237.0838906127247,0.027946056711528736,0.006973394374669764,1.7886598969346057,0.3357838044703233
8.53,50.78,56.05,647.854013398272,507.1717981004644,1336.5416285701945,1177.6833133134267,204.61730178904205,31.012170641631656,1308.0351555867185,230.10987692297542,0.029426338839886903,0.007945223148388787,1.3373110573295768,0.5467461862164774
13.79,50.74,44.45,518.7362333625592,132.0660773770107,1105.232092517321,654.9331065232653,117.82282211523997,24.84409491947459,1691.4414327148706,420.4660510734023,0.019283472353328453,0.02192941837717036,1.4458175279985392,0.4841135982747976
10.4,89.46,50.72,549.7565443293593,259.46180608953273,927.6760381006088,835.3838211516776,111.05144700965447,19.303973645172423,1357.609130266022,258.53274236564005,0.025239151711618026,0.010464393276679378,1.5253309951463716,0.5016291796306253
10.58,76.57,54.92,561.7777657478417,266.1511223477772,940.7132969308133,928.1617806174993,111.41598271132574,19.403715813371644,1388.7007067718514,247.89693144938587,0.026375661750287757,0.010145421665610298,1.5363224154633912,0.4951650522094133
8.49,83.5,51.18,812.5554119403602,402.76757804870346,1143.053739495741,956.8796102912911,100.83817430253832,17.882990742366793,1195.6096670751933,228.58989740572613,0.02805342034407806,0.008065152631843927,1.7193974186624408,0.47329858597134106
14.25,57.02,57.81,484.81990132484236,181.58360450820214,908.5531215261279,885.5958377730498,120.41494938591941,20.683596063636852,1747.7839825406193,313.34634843057853,0.023151510458418068,0.018378312882549895,1.5123160037336305,0.4413723456365493
9.21,64.82,57.58,774.928308472762,380.29504920378423,1130.5954545259403,1087.0121256863813,104.29228969811811,18.59798338595261,1310.0287925074044,226.03980927349912,0.02904458424853511,0.008580320465851408,1.691753892448142,0.4645884664555354
13.5,83.25,46.08,443.1892844800023,158.33906667744745,853.9255741078083,623.3580247845548,116.95976373594108,19.901859095093386,1634.1086697496416,372.74786989896756,0.019970415091424124,0.019087454200635214,1.482964963097761,0.447339934020199
14.38,56.25,41.38,508.5517185278937,57.23150580790822,1179.4610707646111,537.7152645264921,99.36320575672218,27.11944814635949,1741.988404670369,497.27291140005013,0.01753975450722525,0.024387240576589884,1.4208865482233066,0.2673737930570265
6.87,73.57,55.82,616.6561861142828,991.7288889066996,1408.344426353651,1164.3192260392207,271.74799538522507,36.32629303241246,1080.5466704898365,202.57714923221553,0.03192806385149786,0.006646420209394894,1.3982027185259138,0.5098420311092102
9.67,54.6,45.44,575.6651585078589,300.9688921569266,1385.133884966244,876.8457311750304,180.69537166195047,30.50566818677095,1359.6247057290802,285.01789813818465,0.024439297054223454,0.014430481598001086,1.4654091916226804,0.5223654518093034
7.02,94.07,46.27,1082.4355921902295,541.3407721869168,1334.0547204207462,943.7940194793539,96.41987738074113,17.036167018327042,1038.1087762237134,221.94008825659344,0.028679036864329883,0.007130391383246692,1.8341855364294706,0.4511281301164238
10.29,91.25,43.87,558.8002301121412,266.27468776646487,970.4592770758138,723.7741891487333,116.19462483200768,20.317881034173205,1339.2542345624488,292.70584292004804,0.022986320092007136,0.011497567565500584,1.4998076532034064,0.4953784406578736
13.48,89.86,48.55,429.5363949351693,154.52474529113937,813.7014403047646,656.6811174306375,111.74152888035589,18.981774552853924,1634.6670888791868,346.5863338566775,0.020818818939286783,0.018180218668687458,1.4960236497464674,0.4431987846185936
