l_rdl,w_rdl,t_rdl,h_tsv,p_rdl,R1,R2,R3,L1,L2,L3,Cox,Csi,Rsi,rmse
238.91,24.87,3.44,77.77,42.22,718.7382615,1724.259965,2224.37759,730.3700673,885.2796053,28.39703014,149.2086705,129.2978473,0.050492206,0.001939567
513.28,26.68,2.77,91.98,56.31,718.9241809,1959.033137,1470.092429,835.5713588,1008.691054,18.0300793,158.4441148,102.9244105,0.060163938,0.002823506
367.62,18.96,3.54,77.63,51.59,726.6963399,2679.477948,2019.627532,942.3505294,1052.791968,27.39558699,120.858939,97.32013163,0.06434864,0.001979516
349.47,29.89,3.08,94.08,42.16,728.8456433,1258.694343,2186.145166,595.4616679,768.3167888,25.60804177,175.4949608,146.705516,0.044877459,0.002177468
684.9,14.79,4.15,84.28,44.85,731.3487717,2908.765277,2052.7703,875.1055062,957.0837573,31.93177762,105.7956343,100.067343,0.0609954,0.001705826
232.51,20.16,3.53,86.29,57.34,739.2176912,2700.360901,2108.482841,1066.991007,1023.453754,28.00227942,126.4923344,95.06912441,0.066622866,0.002082429
656.49,27.57,2.54,58.28,58.68,739.727222,2031.496635,1157.359733,831.0868006,1073.339961,14.84756968,163.1916221,95.27894828,0.068002291,0.004115437
112.28,25.17,4.08,93.33,47.09,742.0228143,1774.038019,2386.92811,919.7351512,643.9375861,33.85808209,152.4983732,126.3694835,0.052666785,0.00208903
517.11,21.08,3.06,73.76,59.34,744.4341229,2656.352901,1620.43169,961.4035379,1209.534244,21.83004626,131.5561669,89.50414419,0.069570536,0.00270294
154.17,28.14,3.28,95.03,56.61,747.0737341,2107.889175,2216.634005,996.5083544,1022.120672,27.5539674,164.495869,111.4164256,0.058590543,0.002517743
664.82,13.51,4.19,74.04,58.64,747.26708,3982.8264,1984.938285,1046.822233,1285.280949,32.39089821,97.43542358,81.91261513,0.07493915,0.002093392
549.51,28.12,2.63,70.3,53.6,749.236452,1783.29471,1536.956576,776.5225358,889.46254,17.13915681,164.9684534,106.7530591,0.059747187,0.003127169
510.22,24.5,2.77,71.61,59.57,753.4662648,2259.458767,1475.866233,910.5812478,1072.488765,18.21945324,148.0042022,93.37201179,0.067392673,0.003058502
319.06,28.07,2.77,79.41,56.75,756.4634372,1963.615628,1827.98278,875.804955,939.0042045,20.09671841,163.162698,104.7932356,0.061004737,0.002734452
411.23,17.75,4.68,65.89,46.72,756.5511535,1142.949784,1823.852468,858.5606382,154.0497267,26.24958653,116.2506569,101.3291672,0.06168954,0.003807184
273.04,29.93,4.8,74.01,41.92,757.1090065,681.5117242,1867.030611,561.7463991,118.6565414,24.6271017,176.9471954,151.1582399,0.045204489,0.00313031
514.52,16.54,3.7,80.7,45.3,757.6352786,2890.426751,2110.129833,878.3672645,1056.533455,29.16076158,110.0448297,101.9134434,0.060635708,0.001629817
402.16,19.3,3.46,81.11,40.83,759.3003682,2302.845388,2201.683706,780.4685032,980.6663069,28.13896459,124.1803115,116.8432227,0.053791653,0.001608503
