l_rdl,w_rdl,t_rdl,h_tsv,p_rdl,R1,R2,R3,L1,L2,L3,Cox,Csi,Rsi,rmse,scale_max,scale_min
305.19,20.05,2.71,82.56,46.38,960.7408130753157,3083.5405827543073,2437.44904740589,899.5856582120791,1123.922585450822,23.377376524538654,125.40371772024008,106.88078360942855,0.05870847666970229,0.0016536656112200066,2.81133071556617,0.5727293192086098
496.71,18.37,2.58,61.94,54.92,1012.5110156701371,3494.332673558023,2020.1560548863204,987.1835989041889,1133.5228164088962,20.122882617625432,119.11134922797434,88.67200001642219,0.07117285803137707,0.0024546988035119084,2.3144148255334156,0.5756970605952375
637.85,17.24,2.66,54.13,45.65,1036.2731416043648,3339.817551866033,2164.487456770236,875.1085473996135,1103.477307630086,21.86263646936856,116.8858639649821,97.66461466719389,0.06489917951903186,0.002349589042846666,2.314137464586518,0.5779131536160517
567.61,11.68,4.22,55.6,59.9,857.5970128196557,4664.901577745753,2285.1954502550634,1117.661322978414,1126.7608455186687,33.93493951530803,89.20459672880972,76.51903589853909,0.08324010669858983,0.0021401422714605258,4.481723290909471,0.5772576951930309
445.21,20.21,4.74,82.52,52.35,616.8348403526657,1166.4045955154784,1616.067484080487,866.3609904116968,315.6412699440124,26.2835402551359,129.22313479609437,99.16139964964914,0.06216116990216685,0.004935191332704186,1.5786165107508787,0.5793559866248554
262.44,28.45,4.25,70.57,46.62,1002.8513017247298,786.3243469703585,1668.4641226982785,695.2085605532319,71.59562030697603,17.811392526807595,167.91812596532446,127.8436971737588,0.05211465996308733,0.007087534695663457,1.3997003699937085,0.3170738711085209
135.75,17.52,3.39,84.22,51.73,934.7743074272943,3707.4423790514443,2752.6156391107115,1188.6152261325444,1215.422081935501,31.993520789944608,114.33600372806578,100.66413366785572,0.06429372929409044,0.0022856691647638082,4.034005946208868,0.5841968885172544
262.5,21.23,2.64,70.85,44.25,994.0370572703441,2861.058209013001,2605.07530353262,862.5329621903818,921.4544351388937,23.81721964414604,131.35777292402867,112.8542826636158,0.05687116367055683,0.003357011225173993,2.2475820546680447,0.5753396775029095
354.38,26.33,3.9,92.89,45.25,590.2389062219883,1225.3330421047722,1826.2841106425678,698.748772502763,653.158107038166,27.146935151761024,157.57556871667418,125.80547478972095,0.05077454093505572,0.004997300383516746,2.6732466547829663,0.5661557315982342
130.73,10.15,2.36,61.07,45.13,1961.6414833141516,11152.013147700993,4903.306190475301,1370.9982684295662,1788.9197260684966,30.77977465721117,77.53558289071252,94.04398198701314,0.06952221254616826,0.001534390124240085,2.8395233241822218,0.5512705333525525
615.71,19.9,3.23,79.46,54.36,731.5165305561098,2587.500369389416,1668.2468922866083,904.8940617194403,1210.2607430335715,23.734193080513588,128.60976793128418,94.22895735686036,0.06520019477178315,0.0024874169444635955,3.423185682550334,0.5800932407312246
462.2,17.99,3.89,85.46,52.64,683.8826301609188,2403.83512198274,1910.2102541188488,932.1367717900903,907.9828357276261,28.795092984423558,119.20416668687837,95.45955789986006,0.06463249816859949,0.002650878543746242,3.6081245349579536,0.5716367007121788
276.25,22.61,2.31,84.95,53.99,1065.0024974150447,3256.0478440561724,2303.4764910391814,985.520009779795,999.0043241338557,18.934416076142785,137.13973742535075,100.34551292718207,0.06281724487416701,0.002897981680125409,1.9866850128343458,0.4957707020189012
147.46,11.88,4.79,91.98,56.31,1998.924641518449,1207.7210964175856,2195.968408192621,1316.1876823358025,77.18074323901185,16.59670904516558,88.8809883339195,90.17639159643332,0.07106125813320685,0.002591933648145142,1.747416742799943,0.3636995702652082
192.84,16.34,3.31,55.44,41.37,952.2652358713069,3618.729179031526,2791.5506240818077,951.4797612824922,1212.799954938538,31.25135826992468,108.62646427376174,108.8401328624452,0.06045703154171462,0.0020352150597165736,3.943336534968223,0.5761701144597092
