l_rdl,w_rdl,t_rdl,h_tsv,p_rdl,R1,R2,R3,L1,L2,L3,Cox,Csi,Rsi,rmse
169.52,28.06,2.42,85.56,54.72,1063.2972356185319,2776.803728801276,2374.081636914835,987.8610965090154,871.688345914026,21.197927260119585,116.1355468118987,35.95828080858948,0.04682287848132806,0.011036504135177478
284.2,23.2,2.49,56.43,42.12,1026.577867729268,2483.2479884270338,2618.417362118328,783.5080807119163,1078.36406410884,22.593046616505948,106.27834753825208,40.00541521383435,0.04342157667785442,0.012681637476857584
402.18,24.32,3.7,96.08,45.99,626.4934176116584,1553.2921746664445,1833.8706075969797,733.4680895434661,633.0228913197254,26.218252275491484,111.19937190366987,40.78854496355606,0.043076989247503236,0.011054344321274685
253.25,18.32,2.83,52.15,53.97,994.3307109522251,4018.2205945885557,2529.407649693731,1093.2754723660375,1088.9358727018075,24.579408901939505,85.65075603304685,29.448392373917674,0.058246882723256094,0.012972742302395047
317.34,29.16,4.27,72.88,54.66,510.6556987442947,1093.6205876824756,1604.48127663683,788.225304645722,672.0225942343772,27.516743187995278,119.55385700562266,35.46862001707445,0.04702459744932884,0.01770786135421349
353.75,20.88,3.9,82.87,51.19,650.6591111415397,1878.7766101519653,1856.2336297353854,889.2127313071859,585.8946026082023,27.275492061525966,97.14764501672585,34.9867824574555,0.05008747010480838,0.0041113146456081455
573.62,29.08,2.03,64.12,57.56,951.3625060469145,2108.239153334251,1654.2281026513594,819.9866786948878,1099.2511610468457,11.85538075358745,116.19321631590398,31.83601676474815,0.05112071681948682,0.01996778948522666
514.16,10.26,2.65,70.19,53.39,1607.9929527835084,7178.3684276786635,3221.6751608815784,1150.0284049990264,533.3021225761304,25.469333792211565,63.51302063675746,30.2046966018433,0.0615138270595647,0.01709423858635385
469.78,16.15,4.82,60.06,53.19,717.8022840668111,1775.8163429352771,1778.348223998199,946.9852668293983,237.4737229593124,27.88307047304665,82.62542308888345,30.708902416801656,0.057640769908315695,0.006070054795375302
513.83,20.59,4.67,89.74,52.09,600.7226589199161,1272.0863353102516,1510.261771754716,836.0292106423344,242.01996387669823,25.872819108292163,98.39121927957056,34.91001911085912,0.05038335273978308,0.01118525727048736
310.21,21.69,3.56,68.5,43.5,721.3554632796378,1960.3714637961523,2132.4912410329366,788.5690646326454,693.8400234680645,28.133100078978437,102.26801735169902,39.718948383004324,0.04432230782496246,0.007854414301339773
462.58,22.47,2.06,55.61,59.02,1111.30579930199,3290.0408514022697,2060.483498207012,974.9818701794152,1066.9082899365133,14.011606039354367,96.25384885236522,28.08587727463768,0.05921424410987701,0.009581070544584427
223.91,24.26,2.76,84.47,58.69,892.6950582944761,2922.4872511792414,2126.945919496,1066.7429885540278,917.9299266089959,21.995299477053354,103.4307355087017,32.24309971210319,0.05268087738171236,0.016134562072016075
293.94,13.48,3.2,97.99,47.07,1063.6468383209142,4937.190564784351,2923.2773926682257,1072.2551580619347,1313.7284045862466,30.267572587055895,75.23336387112884,35.49798469858654,0.051978068728432684,0.011206401360658638
273.04,29.93,4.8,74.01,41.92,544.8669499930458,784.0030160197089,1961.8293436333176,589.7024744416984,677.107301286125,32.278466603867514,132.1037979548385,49.2752818249775,0.03485589052763505,0.03811368201341002
582.79,20.9,4.86,61.72,58.15,587.8651409292677,1244.3890072588467,1332.3640339075407,886.9199380842374,173.31035720827765,24.561210189517155,95.36517001746824,29.513296297196582,0.05731995453111646,0.00633054718484628
698.57,22.03,4.1,93.51,40.32,704.6744479427476,1549.295666229522,1619.7345698453141,681.7749002866462,110.76775387902377,25.50713591143878,109.21578311047351,44.95509629887993,0.04008065844374768,0.01957500723151234
262.97,25.44,4.95,73.98,55.22,506.974835046267,1083.7832686356705,1689.4908654217797,878.1146907671761,664.280554865575,28.78651753119549,109.16726158560958,34.16035649222675,0.04945120968193755,0.019837810886840692
577.59,26.31,3.43,53.27,44.32,641.5582233514904,1408.582506717894,1731.7373612109486,661.0060881893455,516.2831766280528,22.82848287868952,116.29699573012924,39.144394266047335,0.04372724012858025,0.009989014140759261
156.34,26.16,2.08,82.45,40.81,1378.0976269068199,2853.2355768823504,3135.185497198019,790.4621533063298,986.1584670469105,22.59164578036636,117.4858783167741,46.51664730084369,0.03753601028647336,0.018355570382246285
474.88,12.61,2.52,60.17,59.74,1455.3852120318397,6246.688307388612,2850.931934187159,1160.488519103822,638.3566919749838,22.018329095706765,69.02336632395048,26.98460171449351,0.06607270948750625,0.01541308779469004
114.58,11.83,3.23,93.32,54.78,1254.6425810743963,7867.359352249029,3630.955851663057,1444.9082839079902,1892.4022215305943,35.86771158379215,69.27649507202983,32.455050702501865,0.05558006897890243,0.022295162044789322
543.12,28.08,2.71,95.86,43.37,785.8334968359563,1669.6601598425896,1939.3499705976396,633.5644824540375,776.7454807266397,19.530581372829168,124.09123167987012,45.310913309891234,0.03866786000534678,0.014926283615167821
282.17,20.36,3.92,90.01,50.45,671.8021978363785,2099.7173285160125,2031.3322828367825,930.2566164429287,747.9100997649665,29.19516299423977,96.02862141078884,35.7255054070366,0.049515734661121635,0.011377478230478485
533.27,18.08,2.84,96.31,47.02,954.3336392774005,3229.3101055198654,2190.0834455959075,878.4998928251736,685.0904958225664,22.04853356874431,90.50862791056535,36.655205746969756,0.04936726906419538,0.00911914274745933
176.74,11.15,2.55,66.41,48.78,1632.4970514546546,9520.917342378321,4051.4814162783837,1314.7516415385485,1717.6006626738613,30.107460846824022,66.16587174908922,32.5739099471472,0.05589174815314061,0.012134428289861329
209.05,13.27,4.53,95.2,55.79,835.4181212392356,3117.97851066189,2584.5980928317204,1222.4029650100706,866.5620582559076,34.79209960037291,73.96983060594548,32.07511698723704,0.05627945323807803,0.024005012766391227
437.79,29.78,2.54,99.24,48.14,825.0309886380458,1744.3755588512638,1970.3040768218953,692.2288089488117,1141.9666882915305,18.644412327477074,127.0165983834725,41.92533265242702,0.040969192650956485,0.005872468288996177
575.56,28.14,2.98,86.73,47.87,694.0931796971037,1536.2006553315744,1655.931134939759,684.3298328973397,607.4551115000553,19.57996354549809,122.63433550148095,40.67893251526309,0.04233939052649585,0.008353062865113975
481.56,29.93,3.82,75.07,51.02,538.1262087142526,1073.540494955705,1500.4343304392678,682.9415934431601,564.4824070774632,23.92281129477208,126.03465827569924,38.53923910551551,0.04365309293480295,0.010312980843144392
236.63,11.93,4.14,74.89,48.72,955.2393977395838,4042.105342175904,2768.2607127230144,1144.101374369726,747.3824647388252,35.08722983026901,70.21845194230838,33.78701315284801,0.05411798643477333,0.01855864752906333
127.55,16.09,2.53,85.91,56.11,1355.1250486856195,6974.141904728765,3301.9274531066044,1359.115093036908,1616.715369319024,26.634769055229565,81.23584095737569,31.933801811530802,0.055121071198814896,0.019859731440418218
574.4,18.05,4.89,67.47,40.52,743.5850412385228,1422.9687539257566,1751.4779219312218,738.4342727452927,113.01394055567737,26.880486388466572,94.96660461195582,40.809336211667656,0.04473216663743135,0.010688251838411732
367.87,12.97,4.3,55.53,45.51,882.7174944155719,3045.1381990467366,2394.1736168468833,980.1287995252322,437.4521057536203,31.989347358484537,74.49609323757143,33.63636611319507,0.053579186291540896,0.007308957857737625
487.65,26.91,2.03,98.96,45.8,1049.2136038089313,2338.165543663857,2245.2822484552207,717.0595257476715,1493.3284057169642,15.373374098618573,118.81056958360783,41.85434304015992,0.04173657586716452,0.01069701152512503
475.05,28.67,3.32,66.29,42.03,662.7200637812098,1204.5868353574579,1887.9327612774593,595.5160983680807,605.655166540111,24.03944694799658,127.2457498221958,45.93168262663695,0.03758810077942368,0.012555828135850577
179.02,13.64,4.48,75.64,59.29,840.049412526431,3356.575725952842,2569.2869938536905,1291.5789124202463,721.8564815273868,35.079045364785365,74.09419939104696,29.9325924240412,0.05908003285906663,0.016272003199811137
336.32,28.33,3.61,98.36,40.29,654.6305800141479,1284.2419084625965,2098.5126850290317,597.3185833464876,677.9092555274702,28.881598731978293,128.508908000259,50.82178965232551,0.03447472371020089,0.01878720499122883
416.73,25.05,4.48,66.72,54.55,512.9118846113854,1147.9653835667555,1486.4839638299486,812.0715180589276,490.70188549504684,25.83986545111536,108.49325389869011,33.20774399706909,0.05072370315052654,0.007395055870446917
367.62,18.96,3.54,77.63,51.59,753.6291016718459,2461.9555384457035,2016.2583931284541,941.2203065747123,618.8806528628589,26.382890627300505,91.00001959107144,33.644039938364145,0.052375122993672904,0.0037135292818986044
126.58,20.83,4.0,92.5,58.38,698.0748784748727,2700.7944073704407,2258.1867152744435,1195.6666831679863,908.6744746708847,32.65740774126527,95.9335963168804,32.99419021643983,0.05212038854182183,0.021795393636188248
397.35,22.43,2.04,75.78,56.9,1160.8126662334184,3371.620707526342,2208.2448532496,983.7726125031386,1206.934459655484,14.992999183833806,98.42723263307354,31.373059633251263,0.05437209006976438,0.008588317074772683
684.9,14.79,4.15,84.28,44.85,956.2337048241004,2569.7603268785915,1878.0034291023233,894.406427314237,71.79661424834056,28.034862756797107,83.26832263029814,36.79287311133953,0.0500256818298415,0.01659687753354939
665.28,14.39,3.72,64.83,40.15,1049.939104437142,3263.0144948071743,2240.775818345543,858.9399693403938,97.97546806094455,28.2395923719021,80.39559325407076,38.62025219774541,0.0478997626880104,0.018254686711144164
311.89,10.28,2.86,70.63,40.92,1462.3325130550077,7321.957470834091,3701.1438042102955,1073.1975810631072,1004.1484872381974,31.13167788203185,64.88103498379888,36.98479654816695,0.05119235251597507,0.005563829034990545
553.26,27.4,2.23,64.48,47.2,940.7111130681968,1947.036514001437,2019.9111896370641,711.3923977710662,940.118705452605,15.412410519399275,117.09673228512594,38.3571382792944,0.04465177990268572,0.011213563262709598
